movie_id,movie_name,year,cast
tt8426926,Shamshera,2022,"Ranbir Kapoor, Sanjay Dutt, Vaani Kapoor, Saurabh Shukla"
tt6967980,Bareilly Ki Barfi,2017,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi"
tt14479746,Thar,2022,"Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi"
tt18072316,Bade Miyan Chote Miyan,2024,"Akshay Kumar, Tiger Shroff, Janhvi Kapoor, Manushi Chhillar"
tt15309708,Uunchai,2022,"Amitabh Bachchan, Anupam Kher, Boman Irani, Parineeti Chopra"
tt0995740,No Smoking,2007,"John Abraham, Ayesha Takia, Paresh Rawal, Ranvir Shorey"
tt14042066,Dobaaraa,2022,"Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee"
tt12393526,Bulbbul,2020,"Triptii Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chattopadhyay"
tt4900716,Kapoor & Sons,2016,"Rishi Kapoor, Rajat Kapoor, Ratna Pathak Shah, Fawad Khan"
tt21383812,The Crew,2024,"Kareena Kapoor, Kriti Sanon, Rajkummar Rao, Tabu"
tt15979666,The Archies,2023,"Agastya Nanda, Khushi Kapoor, Suhana Khan, Vedang Raina"
tt13732212,Mumbaikar,2023,"Vikrant Massey, Vijay Sethupathi, Tanya Maniktala, Sanjay Mishra"
tt16139258,Yodha,2023,"Disha Patani, Raashi Khanna, Sidharth Malhotra, Sougata Ghosh"
tt15361028,Jalsa,2022,"Vidya Balan, Shefali Shah, Rohini Hattangadi, Vidhatri Bandi"
tt14209618,Game Changer,2024,"Ram Charan, Kiara Advani, S.J. Suryah, Sunil"
tt1261047,Gulaal,2009,"Kay Kay Menon, Raj Singh Chaudhary, Raja Chaudhary, Jesse Randhawa"
tt7363076,Raid,2018,"Ajay Devgn, Ileana D'Cruz, Saurabh Shukla, Amit Sial"
tt0400234,Black Friday,2004,"Kay Kay Menon, Pawan Malhotra, Aditya Srivastav, Dibyendu Bhattacharya"
tt8902990,The Sky Is Pink,2019,"Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Saraf"
tt2172071,Student of the Year,2012,"Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor"
tt0449994,Jodhaa Akbar,2008,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha"
tt5301942,Jersey,2022,"Shahid Kapoor, Mrunal Thakur, Pankaj Kapur, Prit Kamani"
tt10733228,Gehraiyaan,2022,"Deepika Padukone, Naseeruddin Shah, Ananya Panday, Siddhant Chaturvedi"
tt3322420,Queen,2013,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Jeffrey Ho"
tt7059844,Dabangg 3,2019,"Salman Khan, Sudeep, Sonakshi Sinha, Saiee Manjrekar"
tt0109555,Darr,1993,"Juhi Chawla, Sunny Deol, Shah Rukh Khan, Anupam Kher"
tt9537292,Ala Vaikunthapurramuloo,2020,"Allu Arjun, Pooja Hegde, Tabu, Jayaram"
tt15709840,Kolai,2023,"Vijay Antony, Meenakshii Chaudhary, Ritika Singh, Radhika Sarathkumar"
tt0422091,Dhoom,2004,"Abhishek Bachchan, John Abraham, Uday Chopra, Esha Deol"
tt7485048,Super 30,2019,"Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Veerendra Saxena"
tt5918074,A Death in the Gunj,2016,"Kalki Koechlin, Vikrant Massey, Gulshan Devaiah, Ranvir Shorey"
tt0441048,Dhoom:2,2006,"Hrithik Roshan, Abhishek Bachchan, Aishwarya Rai Bachchan, Uday Chopra"
tt5460276,Kaabil,2017,"Hrithik Roshan, Yami Gautam, Ronit Roy, Rohit Roy"
tt10980562,Shootout at Byculla,2024,"Sanjay Dutt, Sunny Deol, Saif Ali Khan, John Abraham"
tt3495030,Dum Laga Ke Haisha,2015,"Bhumi Pednekar, Ayushmann Khurrana, Sanjay Mishra, Sheeba Chaddha"
tt6712014,Fukrey Returns,2017,"Pulkit Samrat, Varun Sharma, Ali Fazal, Manjot Singh"
tt3175038,Ek Villain,2014,"Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh, Shaad Randhawa"
tt2372222,Kick,2014,"Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda"
tt1836912,Shaitan,2011,"Kalki Koechlin, Shiv Panditt, Gulshan Devaiah, Rajeev Khandelwal"
tt12834962,Raksha Bandhan,2022,"Akshay Kumar, Bhumi Pednekar, Sadia Khateeb, Seema Pahwa"
tt5080556,2,2018,"Rajinikanth, Akshay Kumar, Amy Jackson, Adil Hussain"
tt15315164,Cuttputlli,2022,"Akshay Kumar, Rakul Preet Singh, Sargun Mehta, Chandrachur Singh"
tt9104736,Housefull 5,2024,"Akshay Kumar, Sanjay Dutt, John Abraham, Kriti Sanon"
tt0110222,Kabhi Haan Kabhi Naa,1994,"Shah Rukh Khan, Suchitra Krishnamoorthi, Deepak Tijori, Rita Bhaduri"
tt1926313,Pyaar Ka Punchnama,2011,"Kartik Aaryan, Ashish Chhipa, Raayo S. Bakhirta, Divyendu Sharma"
tt1230448,Billu,2009,"Irrfan Khan, Lara Dutta, Om Puri, Govardhan Asrani"
tt0473367,Jaane Tu... Ya Jaane Na,2008,"Imran Khan, Genelia Deshmukh, Manjari Fadnnis, Ayaz Khan"
tt8110330,Dil Bechara,2020,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee"
tt0242519,Hera Pheri,2000,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu"
tt0995031,Bhool Bhulaiyaa,2007,"Akshay Kumar, Vidya Balan, Shiney Ahuja, Ameesha Patel"
tt2203308,Aashiqui 2,2013,"Aditya Roy Kapoor, Shraddha Kapoor, Shaad Randhawa, Salil Acharya"
tt1185442,Kurbaan,2009,"Lewis Tan, Kareena Kapoor, Saif Ali Khan, Om Puri"
tt5885564,Don 3: The Final Chapter,2025,Ranveer Singh
tt4228746,Zid,2014,"Mannara Chopra, Karanvir Sharma, Shraddha Das, Denzil Smith"
tt14091818,Ajeeb Daastaans,2021,"Fatima Sana Shaikh, Jaideep Ahlawat, Armaan Ralhan, Nushrratt Bharuccha"
tt7212726,Simmba,2018,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt2067010,The Raid,,"Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana"
tt1620719,Dabangg,2010,"Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan"
tt15281402,Waltair Veerayya,2023,"Chiranjeevi, Shruti Haasan, Urvashi Rautela, Ravi Teja"
tt12862042,Jogira Sara Ra Ra,2023,"Nawazuddin Siddiqui, Neha Sharma, Vishal Anand, Mimoh Chakraborty"
tt28362963,Checkmate,2023,"Harsh Beniwal, Mohit Chhikara, Aditya Paul, Vishal Vashishtha"
tt0432637,Krrish,2006,"Hrithik Roshan, Priyanka Chopra Jonas, Rekha, Naseeruddin Shah"
tt0211934,Baadshah,1999,"Shah Rukh Khan, Twinkle Khanna, Amrish Puri, Johny Lever"
tt1639426,Udaan,2010,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor"
tt0240200,Water,2005,"Lisa Ray, John Abraham, Seema Biswas, Sarala Kariyawasam"
tt1438298,Guzaarish,2010,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor"
tt0254481,Koi... Mil Gaya,2003,"Rekha, Hrithik Roshan, Preity G Zinta, Rajat Bedi"
tt0118983,Dil To Pagal Hai,1997,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar"
tt2229842,Table No.21,2013,"Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh"
tt2429640,Murder 3,2013,"Randeep Hooda, Aditi Rao Hydari, Sara Loren, Rajesh Shringarpure"
tt10840884,Taish,2020,"Harshvardhan Rane, Jim Sarbh, Pulkit Samrat, Kriti Kharbanda"
tt6108090,Secret Superstar,2017,"Zaira Wasim, Meher Vij, Raj Arjun, Aamir Khan"
tt10598156,Dhaakad,2022,"Kangana Ranaut, Arjun Rampal, Divya Dutta, Sharib Hashmi"
tt0432047,Sarkar,2005,"Amitabh Bachchan, Abhishek Bachchan, Kay Kay Menon, Supriya Pathak"
tt27470893,Chandu Champion,2024,"Shraddha Kapoor, Katrina Kaif, Kartik Aaryan, Bhuvan Arora"
tt9851854,Major,2022,"Adivi Sesh, Prakash Raj, Revathi, Saiee Manjrekar"
tt9054970,Doctor G,2022,"Ayushmann Khurrana, Rakul Preet Singh, Shefali Shah, Sheeba Chaddha"
tt4977530,Viceroy's House,2017,"Hugh Bonneville, Gillian Anderson, Manish Dayal, Huma Qureshi"
tt4169250,M.S. Dhoni: The Untold Story,2016,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani"
tt1948150,Singham,2011,"Ajay Devgn, Prakash Raj, Sudhanshu Pandey, Kajal Aggarwal"
tt2356180,Bhaag Milkha Bhaag,2013,"Farhan Akhtar, Deepak Singh Rawat, Japtej Singh, Divya Dutta"
tt13438922,All Ladies Do It,2020,"Sejal Shah, Vikas Sachdeva, Ajay Bafna"
tt6129302,Bhavesh Joshi Superhero,2018,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiyah Sabharwal"
tt1985981,Desi Boyz,2011,"Akshay Kumar, John Abraham, Deepika Padukone, Chitrangda Singh"
tt8396128,Pataakha,2018,"Sanya Malhotra, Radhika Madan, Sunil Grover, Vijay Raaz"
tt1629376,7 Khoon Maaf,2011,"Priyanka Chopra Jonas, Vivaan Shah, Neil Nitin Mukesh, John Abraham"
tt8907986,Angrezi Medium,2020,"Irrfan Khan, Radhika Madan, Kareena Kapoor, Deepak Dobriyal"
tt26008876,Janaki Jaane,2023,"Saiju Kurup, Sharafudheen, Johny Antony, Anarkali Marikar"
tt2181831,Shahid,2012,"Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur"
tt2408040,B.A. Pass,2012,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Deepti Naval"
tt10888594,Radhe,2021,"Salman Khan, Disha Patani, Randeep Hooda, Jackie Shroff"
tt4435072,Liger,2022,"Mike Tyson, Vijay Deverakonda, Ananya Panday, Ramya Krishnan"
tt2527238,Kamasutra 3D,2013,"Mohan Kapur, Makrand Deshpande, Abha Paul, Sushmita Mukherjee"
tt27744786,Untitled Vikas Bahl/Jio Studios Project,2024,"Ajay Devgn, Madhavan, Janki Bodiwala, Jyotika"
tt2168910,Cocktail,2012,"Saif Ali Khan, Deepika Padukone, Diana Penty, Dimple Kapadia"
tt0061842,Jewel Thief,1967,"Ashok Kumar, Dev Anand, Vyjayanthimala, Tanuja Samarth"
tt0126871,Deewana,1992,"Rishi Kapoor, Divya Bharti, Shah Rukh Khan, Alok Nath"
tt0805184,Bhagam Bhag,2006,"Akshay Kumar, Govinda, Paresh Rawal, Lara Dutta"
tt6484982,Newton,2017,"Rajkummar Rao, Pankaj Tripathi, Anjali Patil, Raghubir Yadav"
tt8983180,Made in China,2019,"Rajkummar Rao, Boman Irani, Mouni Roy, Paresh Rawal"
tt2213054,Kai po che!,2013,"Amit Sadh, Sushant Singh Rajput, Rajkummar Rao, Amrita Puri"
tt6711660,Babumoshai Bandookbaaz,2017,"Nawazuddin Siddiqui, Bidita Bag, Jatin Goswami, Shraddha Das"
tt3678938,Humpty Sharma Ki Dulhania,2014,"Varun Dhawan, Alia Bhatt, Ashutosh Rana, Sidharth Shukla"
tt13545522,Chatrapathi,2023,"Sai Srinivas Bellamkonda, Nushrratt Bharuccha, Karan Singh Chhabra, Vedika Nawani"
tt1274295,Kaminey,2009,"Shahid Kapoor, Priyanka Chopra Jonas, Deb Mukherjee, Shivkumar Subramaniam"
tt1373156,Karthik Calling Karthik,2010,"Farhan Akhtar, Deepika Padukone, Ram Kapoor, Shefali Shah"
tt0259534,Ramayana: The Legend of Prince Rama,1993,"Arun Govil, Nikhil Kapoor, Edie Mirman, Rael Padamsee"
tt6206564,Trapped,XV2016,"Rajkummar Rao, Geetanjali Thapa, Shiladitya Sen, Rahul Patel"
tt7399470,Qarib Qarib Singlle,2017,"Irrfan Khan, Parvathy Thiruvothu, Neha Dhupia, Isha Sharvani"
tt8366590,Baaghi 3,2020,"Tiger Shroff, Riteish Deshmukh, Shraddha Kapoor, Ankita Lokhande"
tt9635540,Darbar,2020,"Rajinikanth, Nayanthara, Nivetha Thomas, Suniel Shetty"
tt6455162,Bhool Bhulaiyaa 2,2022,"Tabu, Kartik Aaryan, Kiara Advani, Rajpal Naurang Yadav"
tt4434004,Udta Punjab,2016,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh"
tt11112532,Agra,2023,"Mohit Agarwal, Priyanka Bose, Vibha Chhibber, Rahul Roy"
tt9105014,Notebook,2019,"Zaheer Iqbal, Pranutan Bahl, Mir Mohammed Mehroos, Mir Mohammed Zayan"
tt14398454,Tara vs Bilal,2022,"Sonia Rathee, Harshvardhan Rane, Shammi Aulakh, Tariq Chacha"
tt2106537,Matru Ki Bijlee Ka Mandola,2013,"Pankaj Kapur, Imran Khan, Anushka Sharma, Arya Babbar"
tt0453671,Garam Masala,2005,"Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen"
tt11947158,Ek Villain Returns,2022,"John Abraham, Disha Patani, Arjun Kapoor, Tara Sutaria"
tt1144804,Kambakkht Ishq,2009,"Sylvester Stallone, Denise Richards, Whoopi Goldberg, Akshay Kumar"
tt24225606,Metro.... In Dino,2024,"Kay Kay Menon, Anupam Kher, Ali Fazal, Sara Ali Khan"
tt2436516,Go Goa Gone,2013,"Saif Ali Khan, Kunal Kemmu, Vir Das, Anand Tiwari"
tt0104561,Jo Jeeta Wohi Sikandar,1992,"Aamir Khan, Ayesha Jhulka, Deepak Tijori, Pooja Bedi"
tt13510660,Dhamaka,2021,"Kartik Aaryan, Mrunal Thakur, Amruta Subhash, Soham Majumdar"
tt15314640,Cobalt Blue,2022,"Neelay Mehendale, Joshi Anantvijay, Prateik Patil Babbar, Lovish Bhatia"
tt0920464,Manorama: Six Feet Under,2007,"Abhay Deol, Gul Panag, Raima Sen, Sarika Thakur"
tt13491110,Antim: The Final Truth,2021,"Salman Khan, Aayush Sharma, Mahima Makwana, Mahesh Manjrekar"
tt3159708,Welcome Back,2015,"John Abraham, Anil Kapoor, Nana Patekar, Paresh Rawal"
tt8504014,Good Newwz,2019,"Akshay Kumar, Kareena Kapoor, Diljit Dosanjh, Kiara Advani"
tt1328634,New York,2009,"John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan"
tt0102071,Hum,1991,"Amitabh Bachchan, Rajinikanth, Govinda, Kimi Katkar"
tt3447364,Detective Byomkesh Bakshy!,2015,"Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon"
tt11783766,Ram Setu,2022,"Akshay Kumar, Jacqueline Fernandez, Nushrratt Bharuccha, Nassar"
tt11821912,Devara,2024,"N.T. Rama Rao Jr., Saif Ali Khan, Janhvi Kapoor, Prakash Raj"
tt0800956,Life in a Metro,2007,"Dharmendra, Irrfan Khan, Konkona Sen Sharma, Kay Kay Menon"
tt5121000,Aligarh,2015,"Manoj Bajpayee, Rajkummar Rao, Ashish Vidyarthi, Balaji Gauri"
tt5571734,Pink,2016,"Amitabh Bachchan, Taapsee Pannu, Kirti Kulhari, Andrea Tariang"
tt13919802,Anek,2022,"Ayushmann Khurrana, Andrea Kevichüsa, Manoj Pahwa, Kumud Mishra"
tt5108476,Befikre,2016,"Ranveer Singh, Vaani Kapoor, Ayesha Raza Mishra, Akarsh Khurana"
tt7581902,Sonu Ke Titu Ki Sweety,2018,"Kartik Aaryan, Nushrratt Bharuccha, Sunny Singh, Alok Nath"
tt0337578,Baghban,2003,"Amitabh Bachchan, Hema Malini, Salman Khan, Mahima Chaudhry"
tt15717242,Kanjoos Makhichoos,2023,"Kunal Kemmu, Shweta Tripathi, Piyush Mishra, Alka Amin"
tt0059246,Guide,1965,"Dev Anand, Waheeda Rehman, Leela Chitnis, Anwar Hussain"
tt5882970,Tubelight,2017,"Salman Khan, Sohail Khan, Om Puri, Mohd. Zeeshan Ayyub"
tt0367495,Anbe Sivam,2003,"Kamal Haasan, Madhavan, Kiran Rathod, Nassar"
tt0378072,Hum Tum,2004,"Saif Ali Khan, Rani Mukerji, Kirron Kher, Rati Agnihotri"
tt2377938,Special Chabbis,2013,"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Shergill"
tt14107554,Dasvi,2022,"Abhishek Bachchan, Nimrat Kaur, Yami Gautam, Manu Rishi Chadha"
tt14339846,Mrs Undercover,2023,"Radhika Apte, Sumeet Vyas, Rajesh Sharma, Roy Angana"
tt2317337,Vicky Donor,2012,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia"
tt1729637,Bodyguard,2011,"Salman Khan, Kareena Kapoor, Raj Babbar, Hazel Keech"
tt5477608,Kahaani 2,2016,"Vidya Balan, Arjun Rampal, Jugal Hansraj, Kharaj Mukherjee"
tt23023596,Malaikottai Vaaliban,2024,"Mohanlal, Sonalee Kulkarni, Hareesh Peradi, Rajeev Pillai"
tt11260832,Bellbottom,2021,"Akshay Kumar, Huma Qureshi, Lara Dutta, Vaani Kapoor"
tt9569610,Kaagaz,2021,"Pankaj Tripathi, Monal Gajjar, Mita Vashisht, Amar Upadhyay"
tt0096028,Salaam Bombay!,1988,"Shafiq Syed, Anjaan, Amrit Patel, Murari Sharma"
tt5472374,Meri Pyaari Bindu,2017,"Ayushmann Khurrana, Parineeti Chopra, Nishant Dahiya, Prakash Belawadi"
tt0795434,Namastey London,2007,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Clive Standen"
tt0488798,Welcome,2007,"Akshay Kumar, Katrina Kaif, Nana Patekar, Anil Kapoor"
tt0106333,Baazigar,1993,"Shah Rukh Khan, Kajol, Dalip Tahil, Rakhee Gulzar"
tt2762334,Main Tera Hero,2014,"Varun Dhawan, Ileana D'Cruz, Nargis Fakhri, Arunoday Singh"
tt2309764,Singham Returns,2014,"Ajay Devgn, Kareena Kapoor, Amole Gupte, Anupam Kher"
tt4129428,Jagga Jasoos,2017,"Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Chitrak Bandyopadhyay"
tt13885320,India Lockdown,2022,"Prateik Patil Babbar, Sai Tamhankar, Shweta Basu Prasad, Prakash Belawadi"
tt3043252,Parched,2015,"Tannishtha Chatterjee, Radhika Apte, Surveen Chawla, Lehar Khan"
tt10786774,Sam Bahadur,2023,"Sanya Malhotra, Vicky Kaushal, Fatima Sana Shaikh, Mohd. Zeeshan Ayyub"
tt26768638,Hera Pheri 3,,"Akshay Kumar, Paresh Rawal, Suniel Shetty, Sanjay Dutt"
tt9877170,Malang - Unleash the Madness,2020,"Aditya Roy Kapoor, Anil Kapoor, Disha Patani, Kunal Kemmu"
tt1227762,Aladin,2009,"Amitabh Bachchan, Sanjay Dutt, Riteish Deshmukh, Jacqueline Fernandez"
tt2855648,Madras Cafe,2013,"John Abraham, Nargis Fakhri, Raashi Khanna, Dinesh Prabhakar"
tt7431594,Race 3,2018,"Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez"
tt10230426,Mrs. Serial Killer,2020,"Jacqueline Fernandez, Manoj Bajpayee, Mohit Raina, Zayn Marie Khan"
tt3679000,Any Body Can Dance 2,2015,"Prabhu Deva, Varun Dhawan, Shraddha Kapoor, Lauren Gottlieb"
tt5474036,Manmarziyaan,2018,"Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal, Jasmin Bajwa"
tt0374271,Tere Naam,2003,"Salman Khan, Bhoomika Chawla, Sachin Khedekar, Savita Prabhune"
tt15891396,Tiku weds Sheru,2023,"Nawazuddin Siddiqui, Avneet Kaur, Rahoul, Mukesh S. Bhatt"
tt4559046,Housefull 3,2016,"Akshay Kumar, Abhishek Bachchan, Riteish Deshmukh, Jackie Shroff"
tt5785170,Toilet - Ek Prem Katha,2017,"Akshay Kumar, Anupam Kher, Bhumi Pednekar, Divyendu Sharma"
tt0418460,Aitraaz,2004,"Akshay Kumar, Kareena Kapoor, Priyanka Chopra Jonas, Amrish Puri"
tt2372678,2 States,2014,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathi"
tt0156985,Sadak,1991,"Sanjay Dutt, Pooja Bhatt, Deepak Tijori, Sadashiv Amrapurkar"
tt8984572,Bob Biswas,2021,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee, Kaushik Chakraborty"
tt0154685,Johny Mera Naam,1970,"Dev Anand, Hema Malini, Pran Sikand, Jeevan Dhar"
tt1954598,Ladies vs. Ricky Bahl,2011,"Ranveer Singh, Anushka Sharma, Parineeti Chopra, Dipannita Sharma"
tt1077248,Johnny Gaddaar,2007,"Dharmendra, Rimi Sen, Ashwini Kalsekar, Neil Nitin Mukesh"
tt15163652,Thunivu,2023,"Ajith Kumar, Manju Warrier, Samuthirakani, John Kokken"
tt7778680,Photograph,2019,"Nawazuddin Siddiqui, Sanya Malhotra, Sachin Khedekar, Denzil Smith"
tt0995752,Tashan,2008,"Akshay Kumar, Saif Ali Khan, Kareena Kapoor, Anil Kapoor"
tt0152836,Taal,1999,"Akshaye Khanna, Anil Kapoor, Aishwarya Rai Bachchan, Alok Nath"
tt6475412,Krrish 4,,"Hrithik Roshan, Preity G Zinta, Naseeruddin Shah, Rekha"
tt11816092,Hum Do Hamare Do,2021,"Rajkummar Rao, Kriti Sanon, Paresh Rawal, Ratna Pathak Shah"
tt6836936,Saaho,2019,"Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh"
tt1428459,We Are Family,2010,"Kareena Kapoor, Kajol, Iravati Harshe, Arjun Rampal"
tt1980986,Housefull 2,2012,"Akshay Kumar, John Abraham, Asin Thottumkal, Jacqueline Fernandez"
tt3848892,Baby,2015,"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Taapsee Pannu"
tt22099068,Code Name: Tiranga,2022,"Parineeti Chopra, Harrdy Sandhu, Sharad Kelkar, Dibyendu Bhattacharya"
tt0418362,Mujhse Shaadi Karogi,2004,"Salman Khan, Akshay Kumar, Priyanka Chopra Jonas, Amrish Puri"
tt0278291,Ajnabee,2001,"Akshay Kumar, Bobby Deol, Kareena Kapoor, Bipasha Basu"
tt1182972,Bachna Ae Haseeno,2008,"Ranbir Kapoor, Deepika Padukone, Bipasha Basu, Minissha Lamba"
tt5745450,Chef,2017,"Saif Ali Khan, Padmapriya, Svar Kamble, Chandan Roy Sanyal"
tt1327035,Dev.D,2009,"Abhay Deol, Mahie Gill, Kalki Koechlin, Dibyendu Bhattacharya"
tt15509266,Spy,2023,"Nikhil Siddharth, Iswarya Menon, Aryan Rajesh, Abhinav Gomatam"
tt0248185,Mission Kashmir,2000,"Sanjay Dutt, Hrithik Roshan, Preity G Zinta, Sonali Kulkarni"
tt0050870,Pyaasa,1957,"Guru Dutt, Waheeda Rehman, Mala Sinha, Rehman Khan"
tt15204306,Jee Le Zaraa,,"Priyanka Chopra Jonas, Alia Bhatt, Katrina Kaif, Ishaan Khattar"
tt10393870,Jayeshbhai Jordaar,2022,"Pratik Nanda, Ranveer Singh, Shalini Pandey, Boman Irani"
tt12782448,Pichaikkaran 2,2023,"Vijay Antony, Kavya Thapar, Y.G. Mahendran, Radha Ravi"
tt0411469,Hazaaron Khwaishein Aisi,2003,"Kay Kay Menon, Shiney Ahuja, Chitrangda Singh, Ram Kapoor"
tt1321869,The Lovers,2015,"Josh Hartnett, Bipasha Basu, Tamsin Egerton, James Mackay"
tt9614452,The Big Bull,2021,"Abhishek Bachchan, Nikita Dutta, Ileana D'Cruz, Sanjeev Pandey"
tt11873440,Heropanti 2,2022,"Kriti Sanon, Nawazuddin Siddiqui, Tiger Shroff, Amber Doig-Thorne"
tt4814290,Te3n,2016,"Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan, Tota Roy Chowdhury"
tt8983220,Hungama 2,2021,"Paresh Rawal, Meezaan Jafri, Shilpa Shetty Kundra, Pranitha"
tt8066940,Indian 2,2024,"S.J. Suryah, Kamal Haasan, Rakul Preet Singh, Siddharth"
tt0330082,Boom,2003,"Amitabh Bachchan, Jackie Shroff, Gulshan Grover, Padma Lakshmi"
tt0113526,Karan Arjun,1995,"Rakhee Gulzar, Salman Khan, Shah Rukh Khan, Amrish Puri"
tt4007558,Shaandaar,2015,"Shahid Kapoor, Alia Bhatt, Pankaj Kapur, Sanjay Kapoor"
tt9637132,Samrat Prithviraj,2022,"Akshay Kumar, Sanjay Dutt, Manushi Chhillar, Sonu Sood"
tt7721800,Bharat,2019,"Salman Khan, Katrina Kaif, Sunil Grover, Tabu"
tt10350922,Laxmii,2020,"Akshay Kumar, Kiara Advani, Sharad Kelkar, Ashwini Kalsekar"
tt22932536,Aazam,2023,"Jimmy Shergill, Abhimanyu Singh, Indraneil Sengupta, Sanjeev Tyagi"
tt10230414,Serious Men,2020,"Nawazuddin Siddiqui, Nassar, Aakshath Das, Indira Tiwari"
tt0133024,Ishq,1997,"Aamir Khan, Ajay Devgn, Juhi Chawla, Kajol"
tt17511156,JGM (JanaGanaMana),2023,"Vijay Deverakonda, Pooja Hegde, Janhvi Kapoor, Nayan Rosh T M"
tt0151150,Josh,2000,"Shah Rukh Khan, Aishwarya Rai Bachchan, Chandrachur Singh, Sharad S. Kapoor"
tt13130532,Footfairy,2020,"Bhupesh Bandekar, Gulshan Devaiah, Sagarika Ghatge, Shonita Joshi"
tt0049041,C.I.D.,1956,"Dev Anand, Shakila, Johnny Walker, K.N. Singh"
tt0488906,Zinda,2006,"Sanjay Dutt, John Abraham, Lara Dutta, Celina Jaitly"
tt28364203,Non Stop Dhamaal,2023,"Annu Kapoor, Manoj Joshi, Rajpal Naurang Yadav, Asrani"
tt20872920,Ishq-e-nadaan,2023,"Deepika Amin, Hitesh Dave, Mrinal Dutt, Lara Dutta"
tt4399594,Fitoor,2016,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhat"
tt0109117,Andaz Apna Apna,1994,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor"
tt9248952,Jawaani Jaaneman,2020,"Saif Ali Khan, Alaya F, Tabu, Kumud Mishra"
tt8869978,Batla House,2019,"John Abraham, Mrunal Thakur, Nora Fatehi, Ravi Kishan"
tt2424988,Gabbar Is Back,2015,"Akshay Kumar, Shruti Haasan, Kareena Kapoor, Suman"
tt0807758,Partner,2007,"Salman Khan, Govinda, Lara Dutta, Katrina Kaif"
tt0319020,Awara Paagal Deewana,2002,"Akshay Kumar, Suniel Shetty, Aftab Shivdasani, Paresh Rawal"
tt5235880,A Flying Jatt,2016,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones, Kay Kay Menon"
tt0114234,Rangeela,1995,"Aamir Khan, Urmila Matondkar, Jackie Shroff, Gulshan Grover"
tt21848358,Jogi,2022,"Diljit Dosanjh, Kumud Mishra, Mohd. Zeeshan Ayyub, Hiten Tejwani"
tt5705876,Tadka,2022,"Nana Patekar, Shriya Saran, Ali Fazal, Taapsee Pannu"
tt0451850,Paheli,2005,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Naseeruddin Shah"
tt0164550,Duplicate,1998,"Shah Rukh Khan, Juhi Chawla, Sonali Bendre, Kajol"
tt8960382,Radhe Shyam,2022,"Prabhas, Pooja Hegde, Bhagyashree Patwardhan, Krishnamraju"
tt2181931,English Vinglish,2012,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand"
